spp	x	y
Oenocarpus bataua	-75.13	-3.79
Oenocarpus bataua	-76.433	-3.716
Oenocarpus bataua	-75.7	-4.55
Oenocarpus bataua	-75.68	-4.53
Oenocarpus bataua	-75.73	-4.54
Oenocarpus bataua	-76.41	-3.74
Oenocarpus bataua	-75.83	-4.36
Oenocarpus bataua	-66.3	4.7
Oenocarpus bataua	-73.37	-3.84
Oenocarpus bataua	-73.47	-4.24
Oenocarpus bataua	-73.36	-3.94
Oenocarpus bataua	-73.76806	2.25444
Oenocarpus bataua	-72.415278	0.209444
Oenocarpus bataua	-53	5.25
Oenocarpus bataua	-73.346894	6.434767
Oenocarpus bataua	-72.608611	0.181944
Oenocarpus bataua	-72.460556	0.065833
Oenocarpus bataua	-77.208	-2.262
Oenocarpus bataua	-77.230278	0.501944
Oenocarpus bataua	-73.207778	2.941389
Oenocarpus bataua	-72.73331	2.43334
Oenocarpus bataua	-72.83333	2.35
Oenocarpus bataua	-72.725	4.965
Oenocarpus bataua	-71.12222	2.65056
Oenocarpus bataua	-73.116	-4.1
Oenocarpus bataua	-73.083	-4.15
Oenocarpus bataua	-73.583	-4.316
Oenocarpus bataua	-73.583	-4.283
Oenocarpus bataua	-76.44	-0.68
Oenocarpus bataua	-76.37	-0.67
Oenocarpus bataua	-76.204167	1.009444
Oenocarpus bataua	-76.47	-0.7
Oenocarpus bataua	-76.44	-0.66
Oenocarpus bataua	-76.46	1.04
Oenocarpus bataua	-73.40475	2.22472
Oenocarpus bataua	-76.563056	1.098611
Oenocarpus bataua	-76.477778	1.427778
Oenocarpus bataua	-53.06667	4.85
Oenocarpus bataua	-72.785556	2.510278
Oenocarpus bataua	-76.36	-0.66
Oenocarpus bataua	-72.91556	2.41222
Oenocarpus bataua	-72.67194	1.96417
Oenocarpus bataua	-69.937778	-4.165
Oenocarpus bataua	-76.869444	3.828056
Oenocarpus bataua	-74.16667	2.6667
Oenocarpus bataua	-70.23	1.26
Oenocarpus bataua	-72.666667	1.083333
Oenocarpus bataua	-76.242363	0.471924
Oenocarpus bataua	-72.400833	-0.584167
Oenocarpus bataua	-71	-1.466667
Oenocarpus bataua	-78.5	-1.5
Oenocarpus bataua	-76.433333	6.35
Oenocarpus bataua	-79.066	-3.966
Oenocarpus bataua	-76.833333	3.75
Oenocarpus bataua	-72.40222	-0.58277
Oenocarpus bataua	-76.08333	-0.86666
Oenocarpus bataua	-71.775833	-2.170556
Oenocarpus bataua	-76.183	0.016
Oenocarpus bataua	-72.6405	-1.33117
Oenocarpus bataua	-71.89367	-0.775
Oenocarpus bataua	-76.183	-0.916
Oenocarpus bataua	-72.03433	-0.73433
Oenocarpus bataua	-71.970833	-0.744722
Oenocarpus bataua	-77.268333	3.03
Oenocarpus bataua	-70.88472	-1.41944
Oenocarpus bataua	-72.46222	-0.55861
Oenocarpus bataua	-71.013889	-1.435
Oenocarpus bataua	-70.85	-1.228
Oenocarpus bataua	-71.558611	-1.143056
Oenocarpus bataua	-77.8	-1.533
Oenocarpus bataua	-77.566	-1.05
Oenocarpus bataua	-74.55	8.333333
Oenocarpus bataua	-74.7833	6
Oenocarpus bataua	-77.4	8.03
Oenocarpus bataua	-72.048333	-0.757222
Oenocarpus bataua	-77.5	-2.416
Oenocarpus bataua	-70.9875	-1.25
Oenocarpus bataua	-73.003056	-0.970556
Oenocarpus bataua	-71.052222	-1.159444
Oenocarpus bataua	-72.13433	-0.5625
Oenocarpus bataua	-72.09683	-0.70616
Oenocarpus bataua	-72.12183	-0.63116
Oenocarpus bataua	-72.003611	-0.780278
Oenocarpus bataua	-72.120556	-0.579722
Oenocarpus bataua	-72.3157	-0.65585
Oenocarpus bataua	-76.9603	7.65333
Oenocarpus bataua	-76.950968	7.611055
Oenocarpus bataua	-78.283	0.966
Oenocarpus bataua	-77.030278	5.684722
Oenocarpus bataua	-61.3818	10.4352
Oenocarpus bataua	-78.710278	1.542222
Oenocarpus bataua	-72.785278	-1.440278
Oenocarpus bataua	-71.07941	-1.09437
Oenocarpus bataua	-72.269722	-0.287778
Oenocarpus bataua	-78.75	1.4
Oenocarpus bataua	-70.639074	-11.849152
Oenocarpus bataua	-71.0879	-1.09775
Oenocarpus bataua	-66.0631	-11.0065
Oenocarpus bataua	-75.45	-1
Oenocarpus bataua	-76.6842	7.41083
Oenocarpus bataua	-76.293611	5.745556
Oenocarpus bataua	-81.0877	-4.49081
Oenocarpus bataua	-75	-4
Oenocarpus bataua	-69.286111	3.643333
Oenocarpus bataua	-73.929565	6.63903
Oenocarpus bataua	-71.133056	1.328889
Oenocarpus bataua	-70.398611	1.354167
Oenocarpus bataua	-70.572778	0.396111
Oenocarpus bataua	-70.5514	0.364444
Oenocarpus bataua	-69.889167	1.2425
Oenocarpus bataua	-77.333333	8.1
Oenocarpus bataua	-70.6047	-3.63528
Oenocarpus bataua	-70.648611	4.638889
Oenocarpus bataua	-76.83333	6.25
Oenocarpus bataua	-53.71388889	5.516666667
Oenocarpus bataua	-79.03277	-3.9666
Oenocarpus bataua	-53.08	5.08
Oenocarpus bataua	-53.66	5.38
Oenocarpus bataua	-78.31666	-4.91666
Oenocarpus bataua	-76.56666	5.73333
Oenocarpus bataua	-74.16	2.66
Oenocarpus bataua	-73.05	2.33
Oenocarpus bataua	-72.91666	-3.33333
Oenocarpus bataua	-70.25	-12
Oenocarpus bataua	-59.7	7.366666667
Oenocarpus bataua	-67.05	1.91666
Oenocarpus bataua	-77.2	3.91666
Oenocarpus bataua	-70.9	-1.41
Oenocarpus bataua	-75.3747223	-10.6122222
Oenocarpus bataua	-71.4024744	-11.904708
Oenocarpus bataua	-77.73333	8.01666
Oenocarpus bataua	-72.73	1.04
Oenocarpus bataua	-77.23	0.5
Oenocarpus bataua	-71.4249016	-11.8993577
Oenocarpus bataua	-71.2813285	-11.9371996
Oenocarpus bataua	-71.2692159	-11.965529
Oenocarpus bataua	-48.20283	-1.95283
Oenocarpus bataua	-68.3193079	-9.310796567
Oenocarpus bataua	-64.05833	-9.09583
Oenocarpus bataua	-64.782778	-9.44
Oenocarpus bataua	-64.83639	-9.53361
Oenocarpus bataua	-61.035	1.76111
Oenocarpus bataua	-64.20333	-9.16722
Oenocarpus bataua	-61.622778	-1.802778
Oenocarpus bataua	-64.65806	-9.2925
Oenocarpus bataua	-64.255	-9.19528
Oenocarpus bataua	-64.38222	-9.25639
Oenocarpus bataua	-71.45406339	-7.969046322
Oenocarpus bataua	-49.24658	-1.518
