spp	x	y
Euterpe oleracea	-76.55	6.21667
Euterpe oleracea	-74.7994	7.63556
Euterpe oleracea	-74.812778	7.601667
Euterpe oleracea	-76.5111	7.30889
Euterpe oleracea	-77.6878	2.39716
Euterpe oleracea	-77.927778	2.608333
Euterpe oleracea	-74.150833	6.525278
Euterpe oleracea	-50.85449	-1.174221667
Euterpe oleracea	-54.46667	-4.84367
Euterpe oleracea	-50.43333	-6.2
Euterpe oleracea	-53.54391861	-3.695857287
Euterpe oleracea	-48.888367	-1.764567
Euterpe oleracea	-49.53333	-8.23333
Euterpe oleracea	-49.23333	-5.96667
Euterpe oleracea	-43.4356922	-22.6035222
Euterpe oleracea	-49.83333	-8.76821
Euterpe oleracea	-49.53333	-4.23333
Euterpe oleracea	-53.86667	-1.51034
Euterpe oleracea	-54.17701	-1.43333
Euterpe oleracea	-51.56667	-8.47361
Euterpe oleracea	-49.53333	-6.56667
Euterpe oleracea	-40.62161	-4.71234
Euterpe oleracea	-50.06667	-9.3
Euterpe oleracea	-51.102669	2.864208
Euterpe oleracea	-49.3	-4.83333
Euterpe oleracea	-50.66034333	-1.498145
Euterpe oleracea	-54.46667	-1.2
Euterpe oleracea	-49.3	-5.13333
Euterpe oleracea	-49.08694	-1.35389
Euterpe oleracea	-52.4	-6.51034
Euterpe oleracea	-41.417306	-2.928056
Euterpe oleracea	-51.8	-6.5
Euterpe oleracea	-67.0720055	-0.1417
Euterpe oleracea	-52.91667	-0.91667
Euterpe oleracea	-49	-6.57701
Euterpe oleracea	-50.399722	-5.76
Euterpe oleracea	-69.57473263	-10.93941836
