spp	x	y
Bertholletia excelsa	-49.898111	-6.099581
Bertholletia excelsa	-49.870697	-6.102314
Bertholletia excelsa	-68.331367	-9.322254
Bertholletia excelsa	-68.3549	-9.301383
Bertholletia excelsa	-51.7625	-3.153056
Bertholletia excelsa	-67.78562	-10.44567
Bertholletia excelsa	-54.544451	-2.641585
Bertholletia excelsa	-57.808185	-9.997466
Bertholletia excelsa	-50.2475	-5.508611
Bertholletia excelsa	-56.988611	-9.258056
Bertholletia excelsa	-66.086058	-11.115935
Bertholletia excelsa	-56.521713	-9.525875
Bertholletia excelsa	-55.992778	-9.319444
Bertholletia excelsa	-51.802222	-3.317222
Bertholletia excelsa	-51.739167	-3.266667
Bertholletia excelsa	-51.7175	-3.146944
Bertholletia excelsa	-56.186299	-9.960611
Bertholletia excelsa	-47.358139	-23.88158
Bertholletia excelsa	-69.3006	-12.714597
Bertholletia excelsa	-69.357173	-12.88245
Bertholletia excelsa	-51.761667	-3.270278
Bertholletia excelsa	-69.143611	-12.642169
Bertholletia excelsa	-51.813889	-3.201111
Bertholletia excelsa	-59.833137	-3.10315
Bertholletia excelsa	-55.931152	-9.597601
Bertholletia excelsa	-56.097115	-9.877921
Bertholletia excelsa	-64.841382	-3.504105
Bertholletia excelsa	-64.807019	-3.525943
Bertholletia excelsa	-51.779444	-3.184167
Bertholletia excelsa	-69.293854	-11.794206
Bertholletia excelsa	-69.241905	-11.669874
Bertholletia excelsa	-55.854332	-9.521582
Bertholletia excelsa	-68.780106	-12.721391
Bertholletia excelsa	-68.794432	-12.660262
Bertholletia excelsa	-60.57882	-3.091087
Bertholletia excelsa	-54.893022	-3.362932
Bertholletia excelsa	-69.028537	-12.613844
Bertholletia excelsa	-69.115974	-12.602573
Bertholletia excelsa	-68.605293	-12.608311
Bertholletia excelsa	-58.779	3.268
Bertholletia excelsa	-70.107222	1.089444
Bertholletia excelsa	-68.1481	-9.72917
Bertholletia excelsa	-70.333333	3.833333
Bertholletia excelsa	-68.183333	-3.133333
Bertholletia excelsa	-60.31405	-2.675858
Bertholletia excelsa	-65.3	2.816667
Bertholletia excelsa	-48.901667	-1.626944
Bertholletia excelsa	-63.0667	-9.93333
Bertholletia excelsa	-62	-11
Bertholletia excelsa	-51.783333	0.1
Bertholletia excelsa	-59.9	3.083333
Bertholletia excelsa	-70.639074	-11.849152
Bertholletia excelsa	-70.25	-12
Bertholletia excelsa	-63.15	-4.083333
Bertholletia excelsa	-61.85	-11.316667
Bertholletia excelsa	-55.5	-5.5
Bertholletia excelsa	-74.14	-9.1839
Bertholletia excelsa	-60.566667	-1.183333
Bertholletia excelsa	-69.2316667	-12.6613889
Bertholletia excelsa	-68.663468	-10.782276
Bertholletia excelsa	-68.691592	-10.85634
Bertholletia excelsa	-68.713924	-10.867711
Bertholletia excelsa	-68.390813	-10.830767
Bertholletia excelsa	-68.388379	-10.835836
Bertholletia excelsa	-47.5511	-15.3751
Bertholletia excelsa	-68.670952	-10.789013
Bertholletia excelsa	-68.665081	-10.844853
Bertholletia excelsa	-68.6721	-10.792789
Bertholletia excelsa	-67.681389	-10.038611
Bertholletia excelsa	-68.665405	-10.792688
Bertholletia excelsa	-54.839612	-2.689207
Bertholletia excelsa	-59.911581	0.95
Bertholletia excelsa	-53.742064	0.208579
Bertholletia excelsa	-67.600833	-10.136944
Bertholletia excelsa	-49.862413	-3.817371
Bertholletia excelsa	-53.55792723	-3.769591462
Bertholletia excelsa	-61.128056	1.16111
Bertholletia excelsa	-68.275278	-8.553892
Bertholletia excelsa	-72.69821764	-7.492272417
Bertholletia excelsa	-68.4525	-10.923056
