spp	x	y
Iriartea deltoidea	-67.561894	-14.590256
Iriartea deltoidea	-71.3885	-12.899452
Iriartea deltoidea	-77.674768	-1.043285
Iriartea deltoidea	-76.519528	0.651469
Iriartea deltoidea	-76.753928	0.887489
Iriartea deltoidea	-77.732276	-1.030323
Iriartea deltoidea	-71.727796	-7.880312
Iriartea deltoidea	-79.213356	-0.038603
Iriartea deltoidea	-83.872726	10.200467
Iriartea deltoidea	-79.223717	0.15575
Iriartea deltoidea	-71.967933	-13.519633
Iriartea deltoidea	-77.524912	-1.055985
Iriartea deltoidea	-84.53563	10.234346
Iriartea deltoidea	-76.85768	-2.538895
Iriartea deltoidea	-76.57521	-0.438506
Iriartea deltoidea	-82.211197	8.79509
Iriartea deltoidea	-76.63483	-0.543389
Iriartea deltoidea	-70.117981	-4.002367
Iriartea deltoidea	-73.595388	3.918648
Iriartea deltoidea	-73.597285	3.896924
Iriartea deltoidea	-73.550558	3.940454
Iriartea deltoidea	-83.913947	10.171188
Iriartea deltoidea	-84.333675	10.691936
Iriartea deltoidea	-73.603694	4.146535
Iriartea deltoidea	-73.422922	-3.973064
Iriartea deltoidea	-79.199628	-0.25629
Iriartea deltoidea	-75.920289	1.417408
Iriartea deltoidea	-76.325126	0.498988
Iriartea deltoidea	-77.45421	-2.07325
Iriartea deltoidea	-76.450156	5.320454
Iriartea deltoidea	-77.47067	-2.06973
Iriartea deltoidea	-71.506212	-13.041328
Iriartea deltoidea	-77.780399	-1.110772
Iriartea deltoidea	-76.072968	-0.498899
Iriartea deltoidea	-76.335619	-0.709287
Iriartea deltoidea	-83.958075	10.339199
Iriartea deltoidea	-76.111634	-0.623782
Iriartea deltoidea	-78.883555	-0.03662
Iriartea deltoidea	-70.591912	0.915769
Iriartea deltoidea	-73.670159	4.140737
Iriartea deltoidea	-84.691634	10.510575
Iriartea deltoidea	-76.31989	0.51045
Iriartea deltoidea	-76.336257	0.493204
Iriartea deltoidea	-78.684558	0.037124
Iriartea deltoidea	-71.815504	-7.842299
Iriartea deltoidea	-77.552224	-0.74144
Iriartea deltoidea	-76.915268	0.108935
Iriartea deltoidea	-76.393537	0.493439
Iriartea deltoidea	-79.142528	9.320153
Iriartea deltoidea	-72.910287	-3.253263
Iriartea deltoidea	-74.842842	5.782583
Iriartea deltoidea	-79.736001	-3.2065
Iriartea deltoidea	-83.66631	10.14649
Iriartea deltoidea	-77.712585	-1.045236
Iriartea deltoidea	-78.868669	0.036724
Iriartea deltoidea	-76.21361	0.205556
Iriartea deltoidea	-73.821591	4.000865
Iriartea deltoidea	-78.506696	0.891311
Iriartea deltoidea	-71.391067	-12.7819
Iriartea deltoidea	-71.256775	-12.676805
Iriartea deltoidea	-71.298278	-12.657353
Iriartea deltoidea	-71.219217	-12.624317
Iriartea deltoidea	-71.2024	-12.585967
Iriartea deltoidea	-69.225212	-10.104817
Iriartea deltoidea	-83.272008	8.710681
Iriartea deltoidea	-75.606232	1.61438
Iriartea deltoidea	-77.559961	-0.788099
Iriartea deltoidea	-84.596984	10.218783
Iriartea deltoidea	-77.198331	-2.752524
Iriartea deltoidea	-79.188003	0.533182
Iriartea deltoidea	-79.143302	0.498803
Iriartea deltoidea	-76.345469	0.449032
Iriartea deltoidea	-76.332167	0.435059
Iriartea deltoidea	-69.928056	-9.380556
Iriartea deltoidea	-74.706333	-0.036361
Iriartea deltoidea	-67.644398	-15.888931
Iriartea deltoidea	-71.676897	-7.890622
Iriartea deltoidea	-78.593248	-3.431922
Iriartea deltoidea	-67.849083	-14.107953
Iriartea deltoidea	-83.868785	9.835697
Iriartea deltoidea	-77.090525	0.431444
Iriartea deltoidea	-82.592181	9.365079
Iriartea deltoidea	-78.049801	-1.329157
Iriartea deltoidea	-78.041635	-1.33412
Iriartea deltoidea	-76.747064	0.563828
Iriartea deltoidea	-77.557747	-1.093497
Iriartea deltoidea	-74.234539	2.739302
Iriartea deltoidea	-71.265097	-12.66128
Iriartea deltoidea	-74.002278	1.995028
Iriartea deltoidea	-74.075917	2.016306
Iriartea deltoidea	-74.073611	1.986972
Iriartea deltoidea	-74.131083	2.049556
Iriartea deltoidea	-73.986583	1.997694
Iriartea deltoidea	-74.103806	2.056861
Iriartea deltoidea	-76.488441	7.851989
Iriartea deltoidea	-83.940993	10.205485
Iriartea deltoidea	-79.122525	0.095893
Iriartea deltoidea	-76.052239	-0.546766
Iriartea deltoidea	-77.589722	2.850556
Iriartea deltoidea	-83.191392	9.925347
Iriartea deltoidea	-75.975	1.412778
Iriartea deltoidea	-73.186359	3.918111
Iriartea deltoidea	-75.58275	1.618972
Iriartea deltoidea	-75.716389	1.645694
Iriartea deltoidea	-76.260138	0.557421
Iriartea deltoidea	-76.269719	0.541259
Iriartea deltoidea	-76.304364	0.548467
Iriartea deltoidea	-69.285692	-12.834762
Iriartea deltoidea	-69.303597	-12.8016
Iriartea deltoidea	-69.409646	-12.875409
Iriartea deltoidea	-76.45913	-0.472253
Iriartea deltoidea	-83.753428	9.748917
Iriartea deltoidea	-73.447244	4.473667
Iriartea deltoidea	-70.893745	-12.32755
Iriartea deltoidea	-71.809083	-2.030639
Iriartea deltoidea	-73.47971	6.79227
Iriartea deltoidea	-76.642965	1.18995
Iriartea deltoidea	-72.80951	5.11504
Iriartea deltoidea	-71.7294	-1.90566
Iriartea deltoidea	-74.42967	-0.2855
Iriartea deltoidea	-71.99943	-2.17568
Iriartea deltoidea	-73.75461	6.19515
Iriartea deltoidea	-71.99943	-1.90566
Iriartea deltoidea	-77.53498	2.95483
Iriartea deltoidea	-72.13444	-2.3107
Iriartea deltoidea	-76.31986	5.38507
