spp	x	y
Eschweilera coriacea	-48.1556511	-2.4145606
Eschweilera coriacea	-63.8334739	-8.1839229
Eschweilera coriacea	-59.4734144	-1.9155557
Eschweilera coriacea	-60.4391384	-1.1698768
Eschweilera coriacea	-49.55423	-3.7564327
Eschweilera coriacea	-60.744385	-2.502867
Eschweilera coriacea	-52.3978758	-3.271835
Eschweilera coriacea	-63.62	-10.5847
Eschweilera coriacea	-48.3185577	-1.292522
Eschweilera coriacea	-71.12	-6.8169
Eschweilera coriacea	-59.98	-2.92
Eschweilera coriacea	-52.98	4.18
Eschweilera coriacea	-66.125	5.68
Eschweilera coriacea	-56.5884647	2.9791729
Eschweilera coriacea	-68.359883	-3.382738
Eschweilera coriacea	-64.3	-12.33
Eschweilera coriacea	-54.673567	4.357012
Eschweilera coriacea	-59.1	1.92
Eschweilera coriacea	-55.4820299	-6.7139599
Eschweilera coriacea	-70.46138889	1.33583333
Eschweilera coriacea	-56.5312133	3.036725
Eschweilera coriacea	-73.58	-3.92
Eschweilera coriacea	-72.67	-4.25
Eschweilera coriacea	-72.92	-3.75
Eschweilera coriacea	-73.42	-3.8
Eschweilera coriacea	-67.13	5.55
Eschweilera coriacea	-64.15	4.27
Eschweilera coriacea	-73.35	-3.8
Eschweilera coriacea	-75.1607	-10.1849
Eschweilera coriacea	-75.18	7.2
Eschweilera coriacea	-73.92	6.63
Eschweilera coriacea	-72.375215	-0.596468
Eschweilera coriacea	-53	5.33
Eschweilera coriacea	-74.239233	-0.02341
Eschweilera coriacea	-52.9	4.33
Eschweilera coriacea	-53.05	5.27
Eschweilera coriacea	-71.877803	-0.781314
Eschweilera coriacea	-76.87430086	-0.340187243
Eschweilera coriacea	-53.2	2.62
Eschweilera coriacea	-66.13	4.6958333
Eschweilera coriacea	-60.07	5.47
Eschweilera coriacea	-62.1255291	-5.5064581
Eschweilera coriacea	-49.5283	-1.7158
Eschweilera coriacea	-60.0447357	-2.3488711
Eschweilera coriacea	-65.5808	-1.8561
Eschweilera coriacea	-59.35	-10.2
Eschweilera coriacea	-59.4592	-10.1669
Eschweilera coriacea	-60.376195	-3.827068
Eschweilera coriacea	-60.0917441	-2.326638
Eschweilera coriacea	-59.9048156	-2.4341821
Eschweilera coriacea	-49.6395457	-1.6123151
Eschweilera coriacea	-68.67	-11.95
Eschweilera coriacea	-43.92	-4.5
Eschweilera coriacea	-43.74	-2.88
Eschweilera coriacea	-43.2	-3.06
Eschweilera coriacea	-44.46	-3.42
Eschweilera coriacea	-43.92	-3.96
Eschweilera coriacea	-43.38	-3.6
Eschweilera coriacea	-43.02	-3.78
Eschweilera coriacea	-43.74	-3.42
Eschweilera coriacea	-43.38	-4.14
Eschweilera coriacea	-43.2	-4.32
Eschweilera coriacea	-54.9505556	-3.3891666
Eschweilera coriacea	-55.8533333	-1.7469444
Eschweilera coriacea	-56.6666667	-3.8
Eschweilera coriacea	-48.2630556	-1.3552778
Eschweilera coriacea	-59.174444	-8.998333
Eschweilera coriacea	-64.95	3.18
Eschweilera coriacea	-47.619999	-1.12889
Eschweilera coriacea	-48.3016667	-1.3586111
Eschweilera coriacea	-48.7613889	-1.6744445
Eschweilera coriacea	-52.6633333	-5.705
Eschweilera coriacea	-57.824444	-6.206667
Eschweilera coriacea	-63.366667	0.7
Eschweilera coriacea	-61.951698	-10.8853
Eschweilera coriacea	-55.780292	-15.427597
Eschweilera coriacea	-45.073611	-2.646111
Eschweilera coriacea	-47.8125	-5.268889
Eschweilera coriacea	-48.29063	-3.7313
Eschweilera coriacea	-69.4588	-12.97657
Eschweilera coriacea	-73.62951	-4.87819
Eschweilera coriacea	-69.45148	-12.97675
Eschweilera coriacea	-64.22720337	-12.44499969
Eschweilera coriacea	-48.708056	-1.511667
Eschweilera coriacea	-59.79	-2.24
Eschweilera coriacea	-67.089203	-0.130278
Eschweilera coriacea	-60.407028	-2.969783
Eschweilera coriacea	-61.255381	-3.654567
Eschweilera coriacea	-61.25835	-3.670322
Eschweilera coriacea	-68.483778	-6.269167
Eschweilera coriacea	-68.46875	-6.339944
Eschweilera coriacea	-69.037278	-10.753556
Eschweilera coriacea	-58.764198	-12.9894
Eschweilera coriacea	-57.891899	-13.6753
Eschweilera coriacea	-55.749699	-15.4606
Eschweilera coriacea	-63.5	6.3333
Eschweilera coriacea	-66	3.5
Eschweilera coriacea	-45	-5
Eschweilera coriacea	-64.4777778	-17.2291667
Eschweilera coriacea	-75.2633333	-10.3194445
Eschweilera coriacea	-75.9955555	-9.3097222
Eschweilera coriacea	-69.7241667	-12.8869444
Eschweilera coriacea	-76.53333	-0.51666
Eschweilera coriacea	-77.51666	-0.65
Eschweilera coriacea	-76.31666	-0.3
Eschweilera coriacea	-76.4	-0.33333
Eschweilera coriacea	-65.52222	-9.83027
Eschweilera coriacea	-65.46972	-17.05944
Eschweilera coriacea	-48.1864	-1.2131
Eschweilera coriacea	-47.14445	-3.00206
Eschweilera coriacea	-64.3651	-9.1532
Eschweilera coriacea	-48.24449	-1.26255
Eschweilera coriacea	-64.5213	-9.2645
Eschweilera coriacea	-52.3366	-3.16383
Eschweilera coriacea	-48.49848	-6.22845
Eschweilera coriacea	-46.75447	-2.92298
Eschweilera coriacea	-40.826099	-3.12028
Eschweilera coriacea	-55.791667	-9.523889
Eschweilera coriacea	-65.391667	-10.388889
Eschweilera coriacea	-69.009472	-11.429416
Eschweilera coriacea	-76.916667	-0.416667
Eschweilera coriacea	-59.483333	5.166667
Eschweilera coriacea	-59.533333	-1.833334
Eschweilera coriacea	-59.483333	-1.833334
Eschweilera coriacea	-65.58333333	-1.83333333
Eschweilera coriacea	-48.58333333	-2.66666667
Eschweilera coriacea	-52.575914	-0.763642
Eschweilera coriacea	-50.248579	-6.074411
Eschweilera coriacea	-49.93333333	-0.95
Eschweilera coriacea	-60	-5.08333333
Eschweilera coriacea	-67.42777778	-3.31944444
Eschweilera coriacea	-64.34972222	-2.69972222
Eschweilera coriacea	-51.76388889	-2.23583333
Eschweilera coriacea	-56.72163889	-2.78733333
Eschweilera coriacea	-61.27805556	-5.80222222
Eschweilera coriacea	-60.944199	-2.62139
Eschweilera coriacea	-48.4	-1.6
Eschweilera coriacea	-61.591893	-4.708568
Eschweilera coriacea	-59.4	-10.1
Eschweilera coriacea	-68.01666667	-4.01666667
Eschweilera coriacea	-68.374261	-5.533241
Eschweilera coriacea	-65.11666667	-0.31666667
Eschweilera coriacea	-59.86666667	-2.71666667
Eschweilera coriacea	-70.30503	-4.287311
Eschweilera coriacea	-71.61821	-4.530041
Eschweilera coriacea	-59.616194	-2.039807
Eschweilera coriacea	-53.8	4.78
Eschweilera coriacea	-58.63	2.97
Eschweilera coriacea	-56.58	3.05
Eschweilera coriacea	-45.658298	-3.96333
Eschweilera coriacea	-58.63	5.31
Eschweilera coriacea	-62.21	5.91
Eschweilera coriacea	-55.2	5.2
Eschweilera coriacea	-58.8103	4.3375
Eschweilera coriacea	-56.88	4.75
Eschweilera coriacea	-64.01	4.73
Eschweilera coriacea	-48.4175	-1.6844444
Eschweilera coriacea	-78.3644444	-5.2522222
Eschweilera coriacea	-78.23361	-4.58277
Eschweilera coriacea	-73.42972	-3.95527
Eschweilera coriacea	-73.77583	-3.90111
Eschweilera coriacea	-72.66666	-4.25
Eschweilera coriacea	-73.63333	-4.75
Eschweilera coriacea	-73.4719445	-3.9408333
Eschweilera coriacea	-70.28333	-3.78333
Eschweilera coriacea	-75.30981	7.44882
Eschweilera coriacea	-65.96666	-10.96666
Eschweilera coriacea	-77.01666	-0.5
Eschweilera coriacea	-53.2	3.63333
Eschweilera coriacea	-73.21388	-3.64277
Eschweilera coriacea	-77	-0.41666
Eschweilera coriacea	-75.16666	-10.33333
Eschweilera coriacea	-73.4130556	-3.9072222
Eschweilera coriacea	-73.43	-4.00416
Eschweilera coriacea	-72.91666	-3.75
Eschweilera coriacea	-76.26666	0.08333
Eschweilera coriacea	-76.91666	-0.41666
Eschweilera coriacea	-77	3.91666
Eschweilera coriacea	-68.75	-10.75
Eschweilera coriacea	-49.5066667	-4.0008333
Eschweilera coriacea	-68.629578	-11.83726
Eschweilera coriacea	-59.48333	5.16666
Eschweilera coriacea	-74.93333	6.13333
Eschweilera coriacea	-58.01305	1.38638
Eschweilera coriacea	-48.5916666	-2.675
Eschweilera coriacea	-52.7043	5.1475
Eschweilera coriacea	-52.9	5.38333
Eschweilera coriacea	-72.85	-3.45
Eschweilera coriacea	-55.18333	4.95
Eschweilera coriacea	-52.56667	3.98333
Eschweilera coriacea	-54.75	2.51667
Eschweilera coriacea	-61.43	4.53
Eschweilera coriacea	-63.42	5.38
Eschweilera coriacea	-63.25	5.2
Eschweilera coriacea	-63.32	5.27
Eschweilera coriacea	-65.3	3.3
Eschweilera coriacea	-67.25	5.58
Eschweilera coriacea	-44.211667	-2.649167
Eschweilera coriacea	-44.328889	-2.691667
Eschweilera coriacea	-59.133056	-8.995833
Eschweilera coriacea	-62.0608333	-13.2688889
Eschweilera coriacea	-48.4669445	-6.4838889
Eschweilera coriacea	-52.95	5.22
Eschweilera coriacea	-49.8343411	-4.0843892
Eschweilera coriacea	-52.365972	-3.262909
Eschweilera coriacea	-72.6697	-7.6311
Eschweilera coriacea	-66.7571102	-2.774111
Eschweilera coriacea	-64.12	-17.37
Eschweilera coriacea	-64.67	-17.08
Eschweilera coriacea	-67.03	-15.18
Eschweilera coriacea	-75.25	7.45
Eschweilera coriacea	-73.33	-4.17
Eschweilera coriacea	-76.526093	-8.181377
Eschweilera coriacea	-75.0831	-10.38
Eschweilera coriacea	-55.162778	-3.150278
Eschweilera coriacea	-67.62	-10.07
Eschweilera coriacea	-73.05	2.339722222
Eschweilera coriacea	-72.8541667	-7.5213889
Eschweilera coriacea	-62.9	-9.12
Eschweilera coriacea	-55	-3.25
Eschweilera coriacea	-59.6854736	-2.3153702
Eschweilera coriacea	-63.9150158	-8.6821222
Eschweilera coriacea	-58.7408	-11.3783
