spp	x	y
Licania apetala	-68.75	-10.75
Licania apetala	-69.05	-12.48333
Licania apetala	-67.9535921	-9.834319
Licania apetala	-67.951944	-9.830833
Licania apetala	-55	-2.516667
Licania apetala	-64.93333	3.25
Licania apetala	-65.61666	3.15
Licania apetala	-65.2	3.03333
Licania apetala	-73.58333	-3.91666
Licania apetala	-66.75	3.45
Licania apetala	-74.8	6.1
Licania apetala	-66.15	3.01666
Licania apetala	-66.16666	6.53333
Licania apetala	-64.91666	7
Licania apetala	-69.15944	-12.66305
Licania apetala	-72.053	-0.70933
Licania apetala	-66.7	4.116667
Licania apetala	-74.83333	6.06666
Licania apetala	-74.91666	6
Licania apetala	-74.916667	6
Licania apetala	-66.58333	3.61666
Licania apetala	-60.091744	-2.326638
Licania apetala	-73.33333	-3.83333
Licania apetala	-61.43333	3.4
Licania apetala	-79.5	9.25
Licania apetala	-52.55	-0.87
Licania apetala	-77.6	-1.06666
Licania apetala	-74.75	6
Licania apetala	-74.7833	6
Licania apetala	-66.28333	2.16667
Licania apetala	-59.87	-2.416667
Licania apetala	-63.7575	6.36
Licania apetala	-70.67	-4.18
Licania apetala	-75.003247	6.038224
Licania apetala	-74.8724	5.95568
Licania apetala	-73.416667	-3.8
Licania apetala	-61.91667	3.31667
Licania apetala	-73.75	-4.83333
Licania apetala	-73.5	-3.83333
Licania apetala	-59.5	-1.5
Licania apetala	-67.116667	-1.333333
Licania apetala	-73.25	-3.58333
Licania apetala	-52.2071249	-3.2067215
Licania apetala	-67.91666	-3.31666
Licania apetala	-67.916667	-3.316667
Licania apetala	-69.816667	-1
Licania apetala	-67.86666	5.26666
Licania apetala	-59.65	2.96667
Licania apetala	-74.194038	8.559437
Licania apetala	-74.03726	8.527877
Licania apetala	-45.250833	-3.491944
Licania apetala	-63.366667	0.7
Licania apetala	-63.236779	0.245733
Licania apetala	-63.236667	-0.245833
Licania apetala	-63.37	-0.7
Licania apetala	-66.25	7.6
Licania apetala	-56.38	-9.56
Licania apetala	-56.633333	-9.633333
Licania apetala	-51.5	-11.5
Licania apetala	-55.45	-15.3
Licania apetala	-55.23	-15.52
Licania apetala	-55.5	-15.23
Licania apetala	-55.75	-15.75
Licania apetala	-67.66666	5.66666
Licania apetala	-66.383333	1.45
Licania apetala	-66.583333	1.883333
Licania apetala	-66.708333	1.925
Licania apetala	-66.475	1.30833
Licania apetala	-66.55833	1.66667
Licania apetala	-49.924825	-0.969728
Licania apetala	-68	-9.833333
Licania apetala	-74.85694	5.900556
Licania apetala	-73.947656	6.75206
Licania apetala	-51.616667	0.166667
Licania apetala	-51.62	-0.17
Licania apetala	-52	1
Licania apetala	-49.73	-3.92
Licania apetala	-52.466667	-0.9
Licania apetala	-64.7806	-3.3008
Licania apetala	-67.016667	-1.9
Licania apetala	-69.416667	-1.416667
Licania apetala	-69.426381	-1.399671
Licania apetala	-73.333333	-4.166667
Licania apetala	-49.66666	-4.05
Licania apetala	-67.05	1.96666
Licania apetala	-63	6.73333
Licania apetala	-67.33333	5.8
Licania apetala	-67.83333	-10
Licania apetala	-48.583333	-2.666667
Licania apetala	-47.916667	-16.8
Licania apetala	-48.6252237	-17.7456584
Licania apetala	-48.155651	-2.414561
Licania apetala	-51.7136	-3.5022
Licania apetala	-48.35	-2.4
Licania apetala	-60.333333	-2.5
Licania apetala	-60.394227	-2.7026
Licania apetala	-59.151389	-0.441389
Licania apetala	-69.6	6.86666
Licania apetala	-67.366667	3.666667
Licania apetala	-66.916667	-0.333333
Licania apetala	-66.91666	0.33333
Licania apetala	-63.407551	-0.494684
Licania apetala	-68.083333	6.233333
Licania apetala	-67.51666	6.26666
Licania apetala	-67.21666	6.08333
Licania apetala	-67.616667	7.016667
Licania apetala	-69.25	7.56666
Licania apetala	-69.283333	7.75
Licania apetala	-62.98333	6.98333
Licania apetala	-52.52	-0.72
Licania apetala	-55.059354	-3.396906
Licania apetala	-52.5824475	-1.5266681
Licania apetala	-45.3802941	-3.6703097
Licania apetala	-54.850688	-2.509339
Licania apetala	-66.85	7.25
Licania apetala	-66.9	7.31666
Licania apetala	-67.75	6.516667
Licania apetala	-67.15	6.7
Licania apetala	-67.05	7.16666
Licania apetala	-67.3	6.9
Licania apetala	-67.65	7.033333
Licania apetala	-66.6	7.4
Licania apetala	-66.766667	7.366667
Licania apetala	-67.05	7.16667
Licania apetala	-60.061667	-3.007778
Licania apetala	-55.707828	-5.942527
Licania apetala	-57.7161	-3.3822
Licania apetala	-60.102288	-2.997556
Licania apetala	-60.0214	-3.1903
Licania apetala	-54.933707	-10.0610747
Licania apetala	-60.320089	-2.554159
Licania apetala	-57.51666	-7.58333
Licania apetala	-57.31	-7.35
Licania apetala	-62.24246	-0.48648
Licania apetala	-62.098484	0.787957
Licania apetala	-60.323634	-2.623595
Licania apetala	-62.098611	-0.788056
Licania apetala	-60.099249	-2.912016
Licania apetala	-60.396662	-3.014039
Licania apetala	-67.243581	1.723049
Licania apetala	-74.091	-2.36
Licania apetala	-60.508232	-2.830145
Licania apetala	-60.1694	-3.1278
Licania apetala	-60.098766	-3.051832
Licania apetala	-63.713965	-0.333579
Licania apetala	-47.71205	-15.74845
Licania apetala	-59.914867	-2.95559
Licania apetala	-51.45916	-1.70781
Licania apetala	-63.5	0.5
Licania apetala	-52.5	-4.8
Licania apetala	-47.708611	-6.702778
Licania apetala	-49.498481	-2.241489
Licania apetala	-45.2	-3.5
Licania apetala	-54.693372	-2.451772
Licania apetala	-55.965	-11.315083
Licania apetala	-76.95	-1.66666
Licania apetala	-63.166667	0.5
Licania apetala	-60.05028	-1.97139
Licania apetala	-47.485833	-6.733333
Licania apetala	-48.495555	-14.090833
Licania apetala	-60.133	-3.033
Licania apetala	-48.193611	-16.336944
Licania apetala	-47.380833	-6.947222
Licania apetala	-50.558611	-17.542222
Licania apetala	-45.778611	-2.485639
Licania apetala	-47.208333	-15.994166
Licania apetala	-48.533333	-17.7
Licania apetala	-60.1093966	-2.5975461
Licania apetala	-51.59084	-1.78128
Licania apetala	-61.7975	1.1775
Licania apetala	-59.9015673	-2.4066878
Licania apetala	-51.48499	-1.72963
Licania apetala	-42.84	-10.08
Licania apetala	-51.52048	-1.75391
Licania apetala	-64.4658	-9.2624
Licania apetala	-47.513889	-6.71667
Licania apetala	-55.838122	-15.407278
Licania apetala	-45.45	-2.55
Licania apetala	-47.916666	-15.95
Licania apetala	-49.50861	-25.36639
Licania apetala	-50.4857	-12.0644
Licania apetala	-60.750791	-2.998502
Licania apetala	-49.06283746	-16.12861072
Licania apetala	-61.450242	-1.900028
Licania apetala	-52.91667	-0.91667
Licania apetala	-45.66667	-3
Licania apetala	-41.017	-4.0647
Licania apetala	-59.25417	0.73722
Licania apetala	-42.459167	-5.038056
Licania apetala	-50.31555	-6.411482
Licania apetala	-48.80164	-2.10529
Licania apetala	-46.05	-3.45
Licania apetala	-61.616753	-1.833333
Licania apetala	-50.3	-10.3
Licania apetala	-47.55	-15.57
Licania apetala	-47.708611	-6.02778
Licania apetala	-60.998583	1.88722
Licania apetala	-54.97	-3.316944
Licania apetala	-48.55685	-1.65479
Licania apetala	-62.08333	-1.01667
Licania apetala	-48.3	-16.2
Licania apetala	-56.5	3.6
Licania apetala	-63.47525	-12.54389
Licania apetala	-64.4242	-9.1705
Licania apetala	-57.450278	-19.021111
Licania apetala	-72.900556	-8.568056
Licania apetala	-48.1389	-10.0725
Licania apetala	-51.63111	-1.96028
Licania apetala	-61.583517	-1.866828
Licania apetala	-55.00126389	-2.668138333
Licania apetala	-47.2227	-16.0031
Licania apetala	-65.0249	-9.3625
