spp	x	y
Euterpe precatoria	-67.871288	-9.95351
Euterpe precatoria	-74.018333	-11.379722
Euterpe precatoria	-69.247349	-12.324506
Euterpe precatoria	-73.21491	7.2525
Euterpe precatoria	-84.175792	10.680952
Euterpe precatoria	-75.94286	1.41469
Euterpe precatoria	-47.103352	-0.932511
Euterpe precatoria	-76.716111	6.207111
Euterpe precatoria	-84.642681	10.467834
Euterpe precatoria	-69.011389	6.720278
Euterpe precatoria	-72.411442	-7.916311
Euterpe precatoria	-72.414011	-7.924161
Euterpe precatoria	-68.98	-12.51
Euterpe precatoria	-73.066944	2.337778
Euterpe precatoria	-76.763799	-0.465031
Euterpe precatoria	-75.425804	-0.978621
Euterpe precatoria	-76.322206	-0.032073
Euterpe precatoria	-75.463012	-0.90488
Euterpe precatoria	-77.353332	0.202831
Euterpe precatoria	-69.05	-12.53
Euterpe precatoria	-69.04	-12.53
Euterpe precatoria	-68.98	-12.49
Euterpe precatoria	-68.82	-12.51
Euterpe precatoria	-68.85	-12.5
Euterpe precatoria	-68.81	-12.49
Euterpe precatoria	-68.75	-12.5
Euterpe precatoria	-68.88	-12.59
Euterpe precatoria	-68.87	-12.59
Euterpe precatoria	-68.87	-12.56
Euterpe precatoria	-68.86	-12.47
Euterpe precatoria	-69.53	-11.04
Euterpe precatoria	-69.57	-11.01
Euterpe precatoria	-69.53	-10.99
Euterpe precatoria	-69.57	-11.05
Euterpe precatoria	-69.56	-11.11
Euterpe precatoria	-69.56	-11.2
Euterpe precatoria	-69.54	-11.24
Euterpe precatoria	-69.55	-11.24
Euterpe precatoria	-69.51	-11.29
